Entity,Code,Year,Gas Consumption - TWh,Coal Consumption - TWh,Oil Consumption - TWh
Australia,AUS,1972,37.07426452636719,242.93055725097656,311.0333557128906
Australia,AUS,1973,47.06880187988281,252.98611450195312,331.8929443359375
Australia,AUS,1974,53.70199203491211,264.0694580078125,351.73516845703125
Australia,AUS,1975,57.66997146606445,272.5416564941406,348.1045227050781
Australia,AUS,1976,68.07721710205078,281.7916564941406,355.82147216796875
Australia,AUS,1977,77.76844024658203,294.1805419921875,372.60076904296875
Australia,AUS,1978,83.72537994384766,301.8611145019531,380.9466857910156
Australia,AUS,1979,96.37518310546875,315.5416564941406,385.914794921875
Australia,AUS,1980,110.66587829589844,324.7638854980469,367.7676086425781
Australia,AUS,1981,119.94438934326172,333.1388854980469,362.4183349609375
Australia,AUS,1982,116.9808349609375,336.6805419921875,356.84918212890625
Australia,AUS,1983,127.07482147216797,336.5555419921875,320.0834655761719
Australia,AUS,1984,125.3172607421875,355.90277099609375,330.97894287109375
Australia,AUS,1985,133.95262145996094,368.1388854980469,332.8008117675781
Australia,AUS,1986,146.32928466796875,377.4861145019531,328.14703369140625
Australia,AUS,1987,149.39459228515625,393.3611145019531,336.6698913574219
Australia,AUS,1988,152.99339294433594,413.7638854980469,351.9731140136719
Australia,AUS,1989,166.87564086914062,433.9583435058594,366.5162048339844
Australia,AUS,1990,167.7594757080078,444.34722900390625,374.8846130371094
Australia,AUS,1991,160.82101440429688,453.2638854980469,362.6208190917969
Australia,AUS,1992,166.36956787109375,455.9583435058594,370.54693603515625
Australia,AUS,1993,172.49343872070312,458.8888854980469,382.05194091796875
Australia,AUS,1994,191.5665740966797,468.2638854980469,395.58917236328125
Australia,AUS,1995,193.4156951904297,484.1666564941406,427.7774963378906
Australia,AUS,1996,194.82662963867188,503.9583435058594,439.0154113769531
Australia,AUS,1997,191.3050537109375,529.4583129882812,446.057861328125
Australia,AUS,1998,196.9532012939453,553.0833129882812,445.9702453613281
Australia,AUS,1999,201.74053955078125,587.4429931640625,456.1539611816406
Australia,AUS,2000,205.55079650878906,591.6619262695312,455.9815673828125
Australia,AUS,2001,221.6931915283203,585.6913452148438,457.0853576660156
Australia,AUS,2002,228.14817810058594,598.8720703125,461.9748229980469
Australia,AUS,2003,229.94288635253906,616.0213012695312,460.2599182128906
Australia,AUS,2004,234.5360107421875,641.9212036132812,471.29571533203125
Australia,AUS,2005,232.58982849121094,638.2222900390625,478.7018737792969
Australia,AUS,2006,259.4306335449219,655.4988403320312,493.6418151855469
Australia,AUS,2007,290.1981506347656,649.802490234375,506.2702941894531
Australia,AUS,2008,285.3495788574219,677.2914428710938,512.7159423828125
Australia,AUS,2009,291.3643493652344,654.8612670898438,504.1407775878906
Australia,AUS,2010,317.06427001953125,607.3943481445312,519.3068237304688
Australia,AUS,2011,327.93731689453125,592.0621948242188,547.060302734375
Australia,AUS,2012,329.6105041503906,554.4683227539062,561.4190673828125
Australia,AUS,2013,346.73919677734375,526.2418823242188,578.0370483398438
Australia,AUS,2014,372.2093200683594,521.888427734375,575.42822265625
Australia,AUS,2015,387.9579772949219,540.4111938476562,570.57861328125
Australia,AUS,2016,378.70892333984375,540.0623168945312,571.7230224609375
Australia,AUS,2017,371.1438293457031,521.5259399414062,599.5797729492188
Australia,AUS,2018,367.6811828613281,508.88226318359375,610.1112060546875
Australia,AUS,2019,439.2229919433594,486.3916015625,604.1944580078125
Australia,AUS,2020,430.9561462402344,468.5254821777344,522.167236328125
Australia,AUS,2021,394.07318115234375,452.9680480957031,536.3489990234375
Austria,AUT,1965,17.52864646911621,59.114898681640625,65.29747772216797
Austria,AUT,1966,18.821033477783203,56.46759796142578,71.78885650634766
Austria,AUT,1967,18.03168296813965,53.45090103149414,76.54811096191406
Austria,AUT,1968,19.22896957397461,52.773685455322266,88.466064453125
Austria,AUT,1969,23.32915687561035,51.936397552490234,97.22599792480469
Austria,AUT,1970,28.298002243041992,55.85416793823242,107.04364776611328
Austria,AUT,1971,32.50664520263672,51.233612060546875,119.60702514648438
Austria,AUT,1972,35.12975311279297,46.453887939453125,129.1228790283203
Austria,AUT,1973,38.61119842529297,46.16972351074219,139.9278106689453
Austria,AUT,1974,41.85197067260742,48.7227783203125,125.22767639160156
Austria,AUT,1975,41.80162048339844,42.34055709838867,126.55925750732422
Austria,AUT,1976,47.610111236572266,45.060001373291016,137.4113311767578
Austria,AUT,1977,48.52033615112305,37.80027770996094,131.5865478515625
Austria,AUT,1978,50.468238830566406,38.4022216796875,141.5697021484375
Austria,AUT,1979,50.040367126464844,41.68611145019531,147.4087677001953
Austria,AUT,1980,48.073974609375,42.834720611572266,143.887451171875
Austria,AUT,1981,45.8240966796875,43.849998474121094,130.63088989257812
Austria,AUT,1982,44.35526657104492,41.7055549621582,123.90078735351562
Austria,AUT,1983,45.25706100463867,44.65583419799805,120.07978820800781
Austria,AUT,1984,50.389888763427734,50.886390686035156,116.7984619140625
Austria,AUT,1985,53.99160385131836,50.814998626708984,116.98592376708984
Austria,AUT,1986,52.4212646484375,45.3025016784668,123.21829986572266
Austria,AUT,1987,54.6857795715332,44.93944549560547,126.86034393310547
Austria,AUT,1988,52.38502883911133,43.03388977050781,125.97797393798828
Austria,AUT,1989,56.25981903076172,43.22805404663086,124.22220611572266
Austria,AUT,1990,61.93490219116211,47.64055633544922,128.69969177246094
Austria,AUT,1991,65.66419219970703,49.97222137451172,138.90469360351562
Austria,AUT,1992,64.48223114013672,38.882022857666016,135.22689819335938
Austria,AUT,1993,67.81245422363281,34.9587516784668,136.3634033203125
Austria,AUT,1994,69.75149536132812,35.454444885253906,135.2360076904297
Austria,AUT,1995,76.15715789794922,40.33864212036133,134.86181640625
Austria,AUT,1996,81.06088256835938,40.51019287109375,139.53622436523438
Austria,AUT,1997,78.12571716308594,42.968528747558594,141.7309112548828
Austria,AUT,1998,80.20729064941406,37.83000183105469,147.1767120361328
Austria,AUT,1999,81.92762756347656,37.569915771484375,144.65130615234375
Austria,AUT,2000,78.20515441894531,42.47900390625,141.7493438720703
Austria,AUT,2001,82.8819580078125,43.881134033203125,153.68556213378906
Austria,AUT,2002,81.48536682128906,44.5797119140625,156.81979370117188
Austria,AUT,2003,89.62971496582031,47.54769515991211,169.93641662597656
Austria,AUT,2004,90.49234008789062,46.5763053894043,165.3283233642578
Austria,AUT,2005,95.27706146240234,46.43804931640625,164.6262664794922
Austria,AUT,2006,89.5320053100586,46.397972106933594,164.50961303710938
Austria,AUT,2007,84.70895385742188,44.85959243774414,154.65794372558594
Austria,AUT,2008,90.685546875,44.316410064697266,153.2102508544922
Austria,AUT,2009,88.31913757324219,33.390785217285156,145.4496612548828
Austria,AUT,2010,96.12812042236328,39.26068115234375,151.91781616210938
Austria,AUT,2011,90.4180679321289,40.319637298583984,141.77455139160156
Austria,AUT,2012,86.24141693115234,37.45484924316406,141.63540649414062
Austria,AUT,2013,82.00460815429688,38.0963134765625,146.1486053466797
Austria,AUT,2014,75.10975646972656,34.895565032958984,140.1568603515625
Austria,AUT,2015,79.68094635009766,37.713592529296875,139.68252563476562
Austria,AUT,2016,83.42190551757812,34.97959518432617,144.47369384765625
Austria,AUT,2017,90.69853973388672,36.49031448364258,146.3458709716797
Austria,AUT,2018,86.86918640136719,32.2135124206543,147.7633819580078
Austria,AUT,2019,89.00440979003906,33.88880157470703,152.830810546875
Austria,AUT,2020,85.27519226074219,28.9761962890625,132.90390014648438
Austria,AUT,2021,90.13871002197266,31.203800201416016,136.1481170654297
Azerbaijan,AZE,1985,132.8137664794922,1.0699599981307983,97.185546875
Azerbaijan,AZE,1986,147.5686798095703,1.0699599981307983,101.81736755371094
Azerbaijan,AZE,1987,145.7475128173828,1.0699599981307983,95.82691192626953
Azerbaijan,AZE,1988,143.92633056640625,1.0699599981307983,98.14324951171875
Azerbaijan,AZE,1989,151.21591186523438,1.0699599981307983,95.70121765136719
Azerbaijan,AZE,1990,154.21864318847656,1.0350699424743652,100.39482879638672
Azerbaijan,AZE,1991,147.5686798095703,0.7792099714279175,96.8011245727539
Azerbaijan,AZE,1992,114.7680435180664,0.13955999910831451,94.31946563720703
Azerbaijan,AZE,1993,84.71625518798828,0.03488999977707863,94.05540466308594
Azerbaijan,AZE,1994,79.24785614013672,0.04651999846100807,86.15902709960938
Azerbaijan,AZE,1995,78.33483123779297,0.03488999977707863,77.67720031738281
Azerbaijan,AZE,1996,57.3889045715332,0.03488999977707863,69.77202606201172
Azerbaijan,AZE,1997,54.65470504760742,0.03488999977707863,66.4026870727539
Azerbaijan,AZE,1998,51.002593994140625,0,69.87349700927734
Azerbaijan,AZE,1999,54.65470504760742,0,66.98869323730469
Azerbaijan,AZE,2000,52.828651428222656,0,74.26630401611328
Azerbaijan,AZE,2001,75.77639770507812,0.03488999977707863,47.27033996582031
Azerbaijan,AZE,2002,75.99122619628906,0.023259999230504036,43.519466400146484
Azerbaijan,AZE,2003,77.92469787597656,0.03488999977707863,50.599693298339844
Azerbaijan,AZE,2004,91.37517547607422,0.010694444179534912,54.57310485839844
Azerbaijan,AZE,2005,94.38426971435547,0.03744861111044884,63.79851150512695
Azerbaijan,AZE,2006,99.77680969238281,0.03744861111044884,57.112579345703125
Azerbaijan,AZE,2007,87.84967041015625,0.0573333315551281,53.8548583984375
Azerbaijan,AZE,2008,100.50772857666016,0.0430000014603138,43.055694580078125
Azerbaijan,AZE,2009,85.81977081298828,0.0430000014603138,40.150047302246094
Azerbaijan,AZE,2010,81.5802230834961,0.06449999660253525,39.63645553588867
Azerbaijan,AZE,2011,89.34527587890625,0.0573333315551281,48.581573486328125
Azerbaijan,AZE,2012,93.76557159423828,0.0430000014603138,50.81020736694336
Azerbaijan,AZE,2013,94.18167877197266,0.03583333268761635,55.304141998291016
Azerbaijan,AZE,2014,98.54446411132812,0.0215000007301569,54.294158935546875
Azerbaijan,AZE,2015,111.46552276611328,0.03583333268761635,55.10190200805664
Azerbaijan,AZE,2016,109.30647277832031,0.014333332888782024,54.73497772216797
Azerbaijan,AZE,2017,106.16605377197266,0.014333332888782024,55.22210693359375
Azerbaijan,AZE,2018,108.15812683105469,0.007166666444391012,57.87641906738281
Azerbaijan,AZE,2019,117.8923568725586,0.00931666698306799,57.922218322753906
Azerbaijan,AZE,2020,123.66787719726562,0.009333333000540733,50.202335357666016
Azerbaijan,AZE,2021,127.20475006103516,0.00931666698306799,51.99831771850586
Bangladesh,BGD,1971,3.6671249866485596,1.0869897603988647,8.135292053222656
Bangladesh,BGD,1972,3.6671249866485596,1.0869864225387573,9.919017791748047
Bangladesh,BGD,1973,5.880875110626221,1.4125100374221802,11.208105087280273
Bangladesh,BGD,1974,7.112874984741211,1.2555630207061768,11.659564018249512
Bangladesh,BGD,1975,4.956874847412109,1.4531916379928589,13.631794929504395
Bangladesh,BGD,1976,7.24762487411499,1.435758352279663,14.748875617980957
Bangladesh,BGD,1977,8.123499870300293,1.4996999502182007,14.522806167602539
Bangladesh,BGD,1978,8.614375114440918,1.4531916379928589,15.460121154785156
Bangladesh,BGD,1979,9.865625381469727,1.0811830759048462,17.112337112426758
Bangladesh,BGD,1980,12.291125297546387,1.4443297386169434,19.29100227355957
Bangladesh,BGD,1981,13.613856315612793,1.484778881072998,19.892940521240234
Bangladesh,BGD,1982,17.674846649169922,1.7986725568771362,19.621322631835938
Bangladesh,BGD,1983,19.667184829711914,1.0179855823516846,17.547494888305664
Bangladesh,BGD,1984,22.70066261291504,0.40738722681999207,17.682052612304688
Bangladesh,BGD,1985,25.780473709106445,0.5696491599082947,19.738765716552734
Bangladesh,BGD,1986,29.070148468017578,0.8602944612503052,21.275487899780273
Bangladesh,BGD,1987,34.15592575073242,1.3543716669082642,20.945486068725586
Bangladesh,BGD,1988,40.20107650756836,1.3950649499893188,20.984262466430664
Bangladesh,BGD,1989,42.49867248535156,1.4531916379928589,22.941953659057617
Bangladesh,BGD,1990,45.74201202392578,3.2725889682769775,22.22782325744629
Bangladesh,BGD,1991,47.107486724853516,1.04630446434021,20.622859954833984
Bangladesh,BGD,1992,51.37016296386719,0.9823628067970276,23.004262924194336
Bangladesh,BGD,1993,57.502532958984375,0.3662055432796478,25.769168853759766
Bangladesh,BGD,1994,60.9857177734375,0.34295693039894104,26.856830596923828
Bangladesh,BGD,1995,67.42333984375,3.731799364089966,34.853485107421875
Bangladesh,BGD,1996,72.36466217041016,2.0461008548736572,35.606483459472656
Bangladesh,BGD,1997,71.13274383544922,3.7550594806671143,40.87693786621094
Bangladesh,BGD,1998,76.86446380615234,1.0811713933944702,45.05575180053711
Bangladesh,BGD,1999,83.80357360839844,0.5347705483436584,40.1838493347168
Bangladesh,BGD,2000,90.5818862915039,3.836434841156006,39.48772430419922
Bangladesh,BGD,2001,101.43209075927734,4.068941593170166,47.1667366027832
Bangladesh,BGD,2002,106.71138000488281,4.249136447906494,47.36441421508789
Bangladesh,BGD,2003,114.7843017578125,4.063126564025879,49.0964241027832
Bangladesh,BGD,2004,123.4023208618164,4.068941593170166,46.32942199707031
Bangladesh,BGD,2005,132.63357543945312,8.347994804382324,46.62285614013672
Bangladesh,BGD,2006,143.63368225097656,12.683871269226074,47.122962951660156
Bangladesh,BGD,2007,153.36370849609375,10.351397514343262,44.55946731567383
Bangladesh,BGD,2008,163.7642059326172,10.896065711975098,45.27263259887695
Bangladesh,BGD,2009,187.46737670898438,13.614830017089844,42.331520080566406
Bangladesh,BGD,2010,192.5372772216797,8.675765991210938,47.160892486572266
Bangladesh,BGD,2011,195.8214874267578,12.915542602539062,60.942405700683594
Bangladesh,BGD,2012,213.36279296875,10.657114028930664,65.03846740722656
Bangladesh,BGD,2013,219.52786254882812,14.754073143005371,63.67340087890625
Bangladesh,BGD,2014,230.22271728515625,8.853395462036133,71.49221801757812
Bangladesh,BGD,2015,258.5406188964844,26.352102279663086,75.66558837890625
Bangladesh,BGD,2016,264.50946044921875,19.36484718322754,82.81022644042969
Bangladesh,BGD,2017,265.9267272949219,21.726669311523438,93.05943298339844
Bangladesh,BGD,2018,274.2900085449219,23.806306838989258,105.75358581542969
Bangladesh,BGD,2019,309.3437805175781,38.5449104309082,101.6410140991211
Bangladesh,BGD,2020,299.1531066894531,43.53923797607422,93.22622680664062
Bangladesh,BGD,2021,311.2962646484375,38.156368255615234,106.9151611328125
Belarus,BLR,1985,86.5318374633789,25.11237907409668,296.3403625488281
Belarus,BLR,1986,88.18871307373047,27.471885681152344,350.1186218261719
Belarus,BLR,1987,99.54344177246094,26.710538864135742,346.3062438964844
Belarus,BLR,1988,115.26033782958984,28.61634635925293,335.4691467285156
Belarus,BLR,1989,121.38233947753906,28.092269897460938,314.12689208984375
Belarus,BLR,1990,129.3250274658203,24.710203170776367,311.87811279296875
Belarus,BLR,1991,135.3487548828125,23.473154067993164,306.03106689453125
Belarus,BLR,1992,157.17828369140625,19.55019187927246,226.37693786621094
Belarus,BLR,1993,145.83291625976562,16.790056228637695,174.4330291748047
Belarus,BLR,1994,127.48562622070312,11.76375675201416,142.50796508789062
Belarus,BLR,1995,115.26033782958984,11.069911003112793,124.31670379638672
Belarus,BLR,1996,121.38233947753906,13.434569358825684,122.27396392822266
Belarus,BLR,1997,138.84034729003906,14.157129287719727,107.04148864746094
Belarus,BLR,1998,140.59083557128906,12.563811302185059,101.1133041381836
Belarus,BLR,1999,143.21188354492188,11.656455993652344,92.49212646484375
Belarus,BLR,2000,151.9362030029297,11.571725845336914,91.47250366210938
Belarus,BLR,2001,151.06564331054688,8.308524131774902,88.497802734375
Belarus,BLR,2002,155.4278106689453,7.8374481201171875,93.17626953125
Belarus,BLR,2003,152.8067626953125,7.376771450042725,94.32166290283203
Belarus,BLR,2004,185.34368896484375,7.225937843322754,92.41300964355469
Belarus,BLR,2005,190.026611328125,7.979854106903076,86.03789520263672
Belarus,BLR,2006,193.94776916503906,7.144690036773682,100.9452133178711
Belarus,BLR,2007,194.71536254882812,8.08022403717041,91.83182525634766
Belarus,BLR,2008,199.41452026367188,7.53265380859375,91.4128189086914
Belarus,BLR,2009,169.31980895996094,7.176777362823486,105.50956726074219
Belarus,BLR,2010,207.28363037109375,7.507349014282227,90.67101287841797
Belarus,BLR,2011,192.26185607910156,9.018614768981934,98.70365142822266
Belarus,BLR,2012,194.10098266601562,9.199353218078613,121.14087677001953
Belarus,BLR,2013,192.70277404785156,9.764290809631348,91.42749786376953
Belarus,BLR,2014,191.2144012451172,9.686454772949219,93.14555358886719
Belarus,BLR,2015,178.98910522460938,8.613829612731934,78.47293853759766
Belarus,BLR,2016,177.8751678466797,9.46798324584961,84.34799194335938
Belarus,BLR,2017,182.08755493164062,9.792460441589355,83.86935424804688
Belarus,BLR,2018,193.14273071289062,14.688690185546875,97.49809265136719
Belarus,BLR,2019,191.64498901367188,15.467900276184082,99.36329650878906
Belarus,BLR,2020,177.5100860595703,9.734310150146484,95.68990325927734
Belarus,BLR,2021,190.2812957763672,8.457040786743164,90.80558013916016
Belgium,BEL,1965,0.7350000143051147,222.93714904785156,188.46475219726562
Belgium,BEL,1966,1.3265000581741333,203.37098693847656,192.26031494140625
Belgium,BEL,1967,5.055500030517578,199.5972442626953,212.03164672851562
Belgium,BEL,1968,12.298999786376953,206.06417846679688,246.15921020507812
Belgium,BEL,1969,25.334999084472656,200.6903533935547,284.0069580078125
Belgium,BEL,1970,39.75175094604492,189.13449096679688,309.8156433105469
Belgium,BEL,1971,54.81475067138672,156.61695861816406,317.5064392089844
Belgium,BEL,1972,69.1135025024414,149.58343505859375,343.47247314453125
Belgium,BEL,1973,83.07225036621094,125.52781677246094,360.6343078613281
Belgium,BEL,1974,97.35675048828125,134.26744079589844,317.68402099609375
Belgium,BEL,1975,96.19474792480469,100.27896881103516,301.4897155761719
Belgium,BEL,1976,101.61150360107422,104.50376892089844,314.48248291015625
Belgium,BEL,1977,99.96949768066406,105.99526977539062,309.3097229003906
Belgium,BEL,1978,99.12449645996094,108.54405975341797,330.0505065917969
Belgium,BEL,1979,108.30525207519531,120.93531799316406,328.017333984375
Belgium,BEL,1980,103.63150024414062,121.91450500488281,303.17266845703125
Belgium,BEL,1981,95.58049774169922,126.29256439208984,277.8809509277344
Belgium,BEL,1982,79.68624877929688,126.49050903320312,263.1249084472656
Belgium,BEL,1983,82.80874633789062,107.94012451171875,238.75550842285156
Belgium,BEL,1984,85.45050048828125,125.17853546142578,231.0120849609375
Belgium,BEL,1985,85.86399841308594,124.82669067382812,234.4788818359375
Belgium,BEL,1986,77.09500122070312,106.50946044921875,264.9442138671875
Belgium,BEL,1987,85.0165023803711,105.9931411743164,266.848388671875
Belgium,BEL,1988,83.90599822998047,107.1084976196289,275.2270812988281
Belgium,BEL,1989,93.24424743652344,112.5345230102539,270.3055419921875
Belgium,BEL,1990,95.69850158691406,123.63172912597656,279.09063720703125
Belgium,BEL,1991,102.0780029296875,118.26103973388672,299.2667541503906
Belgium,BEL,1992,105.20124816894531,105.84024810791016,305.27349853515625
Belgium,BEL,1993,110.09300231933594,100.25862121582031,300.30596923828125
Belgium,BEL,1994,112.57599639892578,107.76567077636719,326.46331787109375
Belgium,BEL,1995,124.52549743652344,102.92939758300781,325.265869140625
Belgium,BEL,1996,138.42074584960938,98.50768280029297,352.2537536621094
Belgium,BEL,1997,132.0447540283203,91.96224975585938,360.93060302734375
Belgium,BEL,1998,144.6439971923828,91.47681427001953,365.9429931640625
Belgium,BEL,1999,154.4602508544922,80.15169525146484,353.8124694824219
Belgium,BEL,2000,155.26275634765625,88.68364715576172,359.53515625
Belgium,BEL,2001,153.37600708007812,84.47443389892578,365.03631591796875
Belgium,BEL,2002,158.32525634765625,72.41641998291016,366.5633544921875
Belgium,BEL,2003,168.66575622558594,70.0490951538086,387.4156494140625
Belgium,BEL,2004,171.8800048828125,65.1543197631836,392.12158203125
Belgium,BEL,2005,168.93475341796875,59.86574935913086,389.9864501953125
Belgium,BEL,2006,173.88900756835938,59.07674789428711,388.7427673339844
Belgium,BEL,2007,175.19024658203125,53.98672866821289,392.6291809082031
Belgium,BEL,2008,174.01449584960938,53.31605911254883,411.8414001464844
Belgium,BEL,2009,175.74066162109375,34.345123291015625,370.54595947265625
Belgium,BEL,2010,194.0399932861328,43.60049819946289,383.9372253417969
Belgium,BEL,2011,165.24000549316406,41.04895782470703,359.41571044921875
Belgium,BEL,2012,167.39999389648438,38.66264343261719,345.7088928222656
Belgium,BEL,2013,165.3300018310547,40.907596588134766,355.9119567871094
Belgium,BEL,2014,144.6300048828125,39.672767639160156,349.88616943359375
Belgium,BEL,2015,158.49899291992188,38.74154281616211,361.5311279296875
