"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
6.938573850E1;3.876937866E-2;-4.116439819E-2;-9.801467743E0;9.801630859E0
6.939577950E1;5.298980713E-2;-1.960922241E-2;-9.806407471E0;9.806570243E0
6.940582050E1;6.047424316E-2;-1.197509766E-3;-9.777667236E0;9.777854323E0
6.941586250E1;5.014572144E-2;-5.987548828E-4;-9.787995758E0;9.788124228E0
6.942590350E1;2.694396973E-2;5.089416504E-3;-9.763147430E0;9.763185936E0
6.943594450E1;1.197509766E-2;-2.380050659E-2;-9.805060272E0;9.805096471E0
6.944598550E1;1.930984497E-2;-3.652404785E-2;-9.804012451E0;9.804099501E0
6.945602750E1;8.981323242E-4;-2.140548706E-2;-9.787846069E0;9.787869517E0
6.946606850E1;1.706451416E-2;-2.215393066E-2;-9.785451050E0;9.785491007E0
6.947610950E1;7.035369873E-2;-3.382965088E-2;-9.803264008E0;9.803574822E0
6.948615050E1;7.664062500E-2;-2.859054565E-2;-9.799970856E0;9.800312239E0
6.949619250E1;4.700225830E-2;-2.095642090E-3;-9.793983307E0;9.794096315E0
6.950623350E1;1.152603149E-2;2.844085693E-3;-9.822274475E0;9.822281650E0
6.951627450E1;-1.002914429E-2;3.592529297E-3;-9.832153931E0;9.832159702E0
6.952631550E1;-1.122665405E-2;-1.451980591E-2;-9.812844086E0;9.812861250E0
6.953635750E1;8.083190918E-3;-2.649490356E-2;-9.817035370E0;9.817074451E0
6.954639850E1;2.963836670E-2;-1.721420288E-2;-9.816885681E0;9.816945515E0
6.955643950E1;3.906875610E-2;-1.886077881E-2;-9.846074982E0;9.846170557E0
6.956648050E1;1.451980591E-2;-2.050735474E-2;-9.830058289E0;9.830090403E0
6.957652250E1;1.032852173E-2;-1.886077881E-2;-9.829160156E0;9.829183678E0
6.958656350E1;1.212478638E-2;-1.751358032E-2;-9.805659027E0;9.805682164E0
6.959660450E1;3.487747192E-2;-2.230361938E-2;-9.827363892E0;9.827451091E0
6.960664550E1;3.577560425E-2;-1.451980591E-2;-9.802365875E0;9.802441914E0
6.961668750E1;4.775070190E-2;-3.188369751E-2;-9.791737976E0;9.791906316E0
6.962672850E1;5.119354248E-2;-1.257385254E-2;-9.782457275E0;9.782599308E0
6.963676950E1;7.499404907E-2;1.197509766E-3;-9.829609222E0;9.829895371E0
6.964681050E1;1.122665405E-1;-1.496887207E-2;-9.837393036E0;9.838045008E0
6.965685250E1;7.095245361E-2;-3.068618774E-2;-9.836195526E0;9.836499292E0
6.966689350E1;3.427871704E-2;-3.083587646E-2;-9.819729767E0;9.819838012E0
6.967693450E1;1.661544800E-2;-1.571731567E-2;-9.840536499E0;9.840563078E0
6.968697550E1;8.083190918E-3;-2.918930054E-2;-9.819580078E0;9.819626788E0
6.969701750E1;1.496887207E-2;-3.233276367E-2;-9.800270233E0;9.800335000E0
6.970705850E1;1.466949463E-2;-6.286926270E-3;-9.776469727E0;9.776482754E0
6.971709950E1;8.083190918E-3;2.125579834E-2;-9.814939728E0;9.814966073E0
6.972714050E1;1.347198486E-2;5.688171387E-3;-9.815239105E0;9.815249999E0
6.973718150E1;5.388793945E-3;1.706451416E-2;-9.807006226E0;9.807022553E0
6.974722350E1;7.484436035E-4;5.688171387E-3;-9.818831635E0;9.818833311E0
6.975726450E1;1.317260742E-2;-9.280700684E-3;-9.844129028E0;9.844142216E0
6.976730550E1;-7.634124756E-3;-1.062789917E-2;-9.821975098E0;9.821983814E0
6.977734650E1;2.544708252E-3;-2.948867798E-2;-9.825268250E0;9.825312831E0
6.978738850E1;3.278182983E-2;-3.173400879E-2;-9.814490662E0;9.814596713E0
6.979742950E1;5.403762817E-2;-2.424957275E-2;-9.831255798E0;9.831434213E0
6.980747050E1;6.840774536E-2;-3.427871704E-2;-9.844877472E0;9.845174812E0
6.981751150E1;5.134323120E-2;-3.787124634E-2;-9.826166382E0;9.826373498E0
6.982755350E1;3.951782227E-2;-1.646575928E-2;-9.808353424E0;9.808446853E0
6.983759450E1;3.487747192E-2;-2.739303589E-2;-9.800270233E0;9.800370578E0
6.984763550E1;3.128494263E-2;-1.601669312E-2;-9.802216187E0;9.802279197E0
6.985767650E1;2.215393066E-2;-7.484436035E-4;-9.784852295E0;9.784877403E0
6.986771850E1;4.146377563E-2;-9.131011963E-3;-9.800569611E0;9.800661575E0
6.987775950E1;4.520599365E-2;-2.035766602E-2;-9.820627899E0;9.820753044E0
6.988780050E1;2.559677124E-2;-1.347198486E-2;-9.847122803E0;9.847165287E0
6.989784492E1;3.906875610E-2;-2.140548706E-2;-9.810149689E0;9.810250837E0
6.990788692E1;2.335144043E-2;-1.661544800E-2;-9.795929260E0;9.795971184E0
6.991792792E1;2.454895020E-2;-3.008743286E-2;-9.811197510E0;9.811274356E0
6.992796892E1;-7.484436035E-3;-3.637435913E-2;-9.808054047E0;9.808124351E0
6.993800992E1;-2.559677124E-2;-4.550537109E-2;-9.799372101E0;9.799511187E0
6.994805192E1;-1.317260742E-2;-4.176315308E-2;-9.820478210E0;9.820575847E0
6.995809292E1;-8.532257080E-3;-2.709365845E-2;-9.829010468E0;9.829051513E0
6.996813392E1;2.829116821E-2;-4.760101318E-2;-9.820178833E0;9.820334951E0
6.997817492E1;8.083190918E-2;-4.819976807E-2;-9.799821167E0;9.800273053E0
6.998821692E1;1.193019104E-1;-3.353027344E-2;-9.795180817E0;9.795964703E0
6.999825792E1;1.312770081E-1;-4.939727783E-2;-9.771230621E0;9.772237287E0
7.000829892E1;1.052311707E-1;-3.442840576E-2;-9.777068481E0;9.777695383E0
7.001833992E1;7.274871826E-2;-3.697311401E-2;-9.763446808E0;9.763787839E0
7.002838192E1;2.978805542E-2;-3.876937866E-2;-9.795779572E0;9.795901582E0
7.003842292E1;1.481918335E-2;-3.592529297E-2;-9.807305603E0;9.807382598E0
7.004846392E1;-7.484436035E-3;-2.080673218E-2;-9.846823425E0;9.846848252E0
7.005850492E1;2.993774414E-3;-6.885681152E-3;-9.795180817E0;9.795183694E0
7.006854692E1;1.362167358E-2;-8.981323242E-4;-9.786947937E0;9.786957458E0
7.007858792E1;5.358856201E-2;1.556762695E-2;-9.761500854E0;9.761660362E0
7.008862892E1;1.257385254E-1;6.945556641E-2;-9.740694122E0;9.741753242E0
7.009866992E1;3.757186890E-2;6.062393188E-2;-9.748927002E0;9.749187894E0
7.010871192E1;4.954696655E-2;3.427871704E-2;-9.747130737E0;9.747316941E0
7.011875292E1;3.742218018E-2;1.451980591E-2;-9.784253540E0;9.784335878E0
7.012879392E1;4.864883423E-2;-3.173400879E-2;-9.851463776E0;9.851635005E0
7.013883492E1;4.505630493E-2;-3.667373657E-2;-9.897567902E0;9.897738398E0
7.014887692E1;1.736389160E-2;-6.601272583E-2;-9.886341248E0;9.886576882E0
7.015891792E1;4.191284180E-2;-1.154100037E-1;-9.930200043E0;9.930959120E0
7.016895892E1;2.170486450E-2;-1.082249451E-1;-9.846224670E0;9.846843352E0
7.017899992E1;-4.939727783E-3;-8.981323242E-3;-9.620344391E0;9.620349851E0
7.018904092E1;3.592529297E-3;-3.562591553E-2;-9.610764313E0;9.610831014E0
7.019908292E1;6.990463257E-2;4.161346436E-2;-9.698182526E0;9.698523735E0
7.020912392E1;1.145118713E-1;1.160087585E-1;-9.786798248E0;9.788155646E0
7.021916492E1;1.128652954E-1;1.422042847E-1;-9.855355682E0;9.857027760E0
7.022920692E1;3.487747192E-2;1.248403931E-1;-9.872270508E0;9.873121418E0
7.023924792E1;-1.916015625E-2;3.053649902E-2;-9.919721832E0;9.919787337E0
7.024928892E1;-8.936416626E-2;-4.535568237E-2;-9.889784088E0;9.890291826E0
7.025932992E1;-1.095721436E-1;-4.146377563E-2;-9.811047821E0;9.811747278E0
7.026937092E1;-3.936813354E-2;-5.373825073E-2;-9.752070465E0;9.752297986E0
7.027941292E1;1.661544800E-2;-5.972579956E-2;-9.722731476E0;9.722929116E0
7.028945392E1;1.023870850E-1;-6.376739502E-2;-9.735904083E0;9.736651258E0
7.029949492E1;1.435514832E-1;-6.885681152E-2;-9.762848053E0;9.764146168E0
7.030953592E1;1.734892273E-1;-6.212081909E-2;-9.820178833E0;9.821907647E0
7.031957792E1;1.697470093E-1;-4.505630493E-2;-9.851613464E0;9.853178775E0
7.032961892E1;1.029858398E-1;-2.245330811E-2;-9.830806732E0;9.831371788E0
7.033965992E1;8.681945801E-3;-1.796264648E-2;-9.826166382E0;9.826186636E0
7.034970092E1;-2.143542480E-1;-1.496887207E-4;-9.885742493E0;9.888066161E0
7.035974292E1;-1.663041687E-1;-1.556762695E-2;-9.815089417E0;9.816510565E0
7.036978392E1;1.492396545E-1;-4.819976807E-2;-9.705816650E0;9.707083627E0
7.037982492E1;3.188369751E-1;-6.256988525E-2;-9.697883148E0;9.703324665E0
7.038986592E1;2.592608643E-1;-7.170089722E-2;-9.784403229E0;9.788100110E0
7.039990792E1;-7.753875732E-2;-3.787124634E-2;-9.931397552E0;9.931772442E0
7.040994892E1;-1.898052979E-1;-3.173400879E-2;-9.990225220E0;9.992078514E0
7.041998992E1;5.777984619E-2;-4.116439819E-2;-9.900711365E0;9.900965536E0
7.043003092E1;2.634521484E-1;-3.817062378E-2;-9.778265991E0;9.781888868E0
7.044007292E1;1.883084106E-1;-1.002914429E-2;-9.757159882E0;9.758981996E0
7.045011392E1;3.143463135E-3;6.017486572E-2;-9.796378326E0;9.796563643E0
7.046015492E1;-1.242416382E-1;1.077758789E-1;-9.857301636E0;9.858673702E0
7.047019592E1;-1.601669312E-1;8.756790161E-2;-9.876611481E0;9.878298230E0
7.048023792E1;-1.474433899E-1;5.703140259E-2;-9.871671753E0;9.872937523E0
7.049027892E1;-4.520599365E-2;-4.939727783E-3;-9.863139496E0;9.863244329E0
7.050031992E1;4.101470947E-2;-2.245330811E-2;-9.849667511E0;9.849778497E0
7.051036092E1;1.215472412E-1;-5.014572144E-2;-9.849368134E0;9.850245731E0
7.052040292E1;1.920506287E-1;-4.505630493E-2;-9.833501129E0;9.835479550E0
7.053044392E1;1.883084106E-1;-8.382568359E-3;-9.788893890E0;9.790708551E0
7.054048492E1;5.748046875E-2;3.353027344E-2;-9.784552917E0;9.784779204E0
7.055052592E1;-1.796264648E-2;1.541793823E-2;-9.812694397E0;9.812722950E0
7.056056792E1;-7.185058594E-2;1.377136230E-2;-9.836195526E0;9.836467587E0
7.057060892E1;-5.763015747E-2;-2.993774414E-2;-9.832303619E0;9.832518089E0
7.058064992E1;6.885681152E-3;-3.143463135E-2;-9.851463776E0;9.851516334E0
7.059069092E1;1.199006653E-1;-4.894821167E-2;-9.793983307E0;9.794839514E0
7.060073292E1;1.453477478E-1;-4.595443726E-2;-9.804162140E0;9.805347166E0
7.061077392E1;8.831634521E-2;-3.772155762E-2;-9.780511322E0;9.780982794E0
7.062081492E1;2.230361938E-2;-1.856140137E-2;-9.812544708E0;9.812587611E0
7.063085592E1;-3.637435913E-2;-1.422042847E-2;-9.846973114E0;9.847050565E0
7.064089792E1;-3.113525391E-2;-3.727249146E-2;-9.818532257E0;9.818652368E0
7.065093892E1;-5.149291992E-2;-1.721420288E-2;-9.737101593E0;9.737252964E0
7.066097992E1;-1.257385254E-2;-3.083587646E-2;-9.764344940E0;9.764401726E0
7.067102092E1;3.742218018E-3;-4.700225830E-2;-9.830207977E0;9.830321057E0
7.068106292E1;-2.844085693E-3;-2.993774414E-2;-9.851014709E0;9.851060611E0
7.069110392E1;1.466949463E-2;-1.122665405E-2;-9.858199768E0;9.858217075E0
7.070114492E1;6.526428223E-2;-6.137237549E-3;-9.863588562E0;9.863806386E0
7.071118592E1;8.472381592E-2;-1.871109009E-2;-9.833800507E0;9.834183272E0
7.072122692E1;7.649093628E-2;-2.110610962E-2;-9.819280701E0;9.819601306E0
7.073126892E1;3.592529297E-2;-2.170486450E-2;-9.785600739E0;9.785690754E0
7.074130992E1;1.077758789E-2;-1.601669312E-2;-9.800270233E0;9.800289247E0
7.075135092E1;-1.601669312E-2;3.592529297E-3;-9.813143463E0;9.813157192E0
7.076139192E1;-5.987548828E-4;-2.215393066E-2;-9.806257782E0;9.806282825E0
7.077143392E1;2.814147949E-2;-2.320175171E-2;-9.814790039E0;9.814857807E0
7.078147492E1;7.574249268E-2;2.694396973E-3;-9.810149689E0;9.810442452E0
7.079151592E1;1.055305481E-1;-8.831634521E-3;-9.846524048E0;9.847093506E0
7.080155692E1;4.715194702E-2;-1.152603149E-2;-9.807904358E0;9.808024472E0
7.081159892E1;1.062789917E-2;-1.437011719E-2;-9.793683929E0;9.793700239E0
7.082163992E1;-1.362167358E-2;1.197509766E-3;-9.802216187E0;9.802225724E0
7.083168092E1;-3.173400879E-2;-2.948867798E-2;-9.796677704E0;9.796773482E0
7.084172192E1;-1.242416382E-2;-1.781295776E-2;-9.781559143E0;9.781583253E0
7.085176392E1;-1.167572021E-2;-1.796264648E-2;-9.777517548E0;9.777541019E0
7.086180492E1;3.832031250E-2;-3.323089600E-2;-9.774972839E0;9.775104437E0
7.087184592E1;5.224136353E-2;-2.664459229E-2;-9.782906342E0;9.783082111E0
7.088188692E1;7.768844604E-2;-8.681945801E-3;-9.788444824E0;9.788756966E0
7.089192892E1;8.981323242E-2;-1.526824951E-2;-9.789043579E0;9.789467490E0
7.090196600E1;5.134323120E-2;-1.332229614E-2;-9.790091400E0;9.790235096E0
7.091200700E1;6.137237549E-3;-2.080673218E-2;-9.813891907E0;9.813915882E0
7.092204800E1;-2.694396973E-3;-1.811233521E-2;-9.840835876E0;9.840852913E0
7.093209000E1;-8.681945801E-3;-1.451980591E-2;-9.823771362E0;9.823785929E0
7.094213100E1;4.640350342E-2;-3.023712158E-2;-9.801467743E0;9.801624227E0
7.095217200E1;8.741821289E-2;-4.535568237E-2;-9.795629883E0;9.796124942E0
7.096221300E1;8.996292114E-2;-3.861968994E-2;-9.796677704E0;9.797166878E0
7.097225500E1;4.730163574E-2;-3.697311401E-2;-9.782457275E0;9.782641504E0
7.098229600E1;1.227447510E-2;-4.790039062E-3;-9.801617432E0;9.801626288E0
7.099233700E1;-7.484436035E-3;-1.990859985E-2;-9.818681946E0;9.818704982E0
7.100237800E1;3.278182983E-2;-1.676513672E-2;-9.780960388E0;9.781029692E0
7.101242000E1;8.472381592E-2;-2.439926147E-2;-9.724228363E0;9.724628050E0
7.102246100E1;9.295669556E-2;-2.230361938E-2;-9.710007935E0;9.710478489E0
7.103250200E1;5.748046875E-2;3.592529297E-3;-9.742191010E0;9.742361242E0
7.104254300E1;2.095642090E-3;1.511856079E-2;-9.787247314E0;9.787259216E0
7.105258500E1;-1.496887207E-3;2.814147949E-2;-9.784403229E0;9.784443813E0
7.106262600E1;1.227447510E-2;2.829116821E-2;-9.764195251E0;9.764243952E0
7.107266700E1;5.792953491E-2;2.978805542E-2;-9.802216187E0;9.802432623E0
7.108270800E1;4.430786133E-2;8.382568359E-3;-9.815987549E0;9.816091127E0
7.109275000E1;2.305206299E-2;-1.930984497E-2;-9.801318054E0;9.801364184E0
7.110279100E1;3.652404785E-2;-1.930984497E-2;-9.822124786E0;9.822211675E0
7.111283200E1;9.011260986E-2;-3.517684937E-2;-9.820478210E0;9.820954637E0
7.112287300E1;8.861572266E-2;-4.146377563E-2;-9.804760895E0;9.805249012E0
7.113291400E1;4.550537109E-2;-2.859054565E-2;-9.834698639E0;9.834845473E0
7.114295600E1;-7.304809570E-2;2.245330811E-3;-9.873318329E0;9.873588805E0
7.115299700E1;-9.729766846E-2;-2.395019531E-3;-9.885892181E0;9.886371265E0
7.116303800E1;2.140548706E-2;-3.263214111E-2;-9.816137238E0;9.816214816E0
7.117307900E1;8.756790161E-2;-4.595443726E-2;-9.775272217E0;9.775772443E0
7.118312100E1;5.358856201E-2;-6.062393188E-2;-9.778715057E0;9.779049809E0
7.119316200E1;7.185058594E-3;-4.745132446E-2;-9.825867004E0;9.825984207E0
7.120320300E1;-1.871109009E-2;-3.951782227E-2;-9.836045837E0;9.836143018E0
7.121324400E1;2.395019531E-2;-3.966751099E-2;-9.802964630E0;9.803074143E0
7.122328600E1;6.870712280E-2;2.395019531E-3;-9.761800232E0;9.762042316E0
7.123332700E1;6.721023560E-2;7.035369873E-3;-9.754764862E0;9.754998935E0
7.124336800E1;2.514770508E-2;2.350112915E-2;-9.786349182E0;9.786409711E0
7.125340900E1;1.796264648E-3;-9.280700684E-3;-9.842033386E0;9.842037926E0
7.126345100E1;4.760101318E-2;-3.457809448E-2;-9.803563385E0;9.803739926E0
7.127349200E1;5.284011841E-2;-4.625381470E-2;-9.817185059E0;9.817436222E0
7.128353300E1;8.382568359E-2;-4.864883423E-2;-9.851314087E0;9.851790837E0
7.129357400E1;5.568420410E-2;-2.634521484E-2;-9.864935760E0;9.865128096E0
7.130361600E1;3.128494263E-2;1.197509766E-3;-9.830956421E0;9.831006273E0
7.131365700E1;4.326004028E-2;1.032852173E-2;-9.839338989E0;9.839439509E0
7.132369800E1;8.098159790E-2;1.496887207E-2;-9.855056305E0;9.855400391E0
7.133373900E1;4.834945679E-2;2.290237427E-2;-9.796228638E0;9.796374723E0
7.134378100E1;2.424957275E-2;-2.993774414E-4;-9.807006226E0;9.807036211E0
7.135382200E1;2.095642090E-3;-1.122665405E-2;-9.822424164E0;9.822430803E0
7.136386300E1;-5.837860107E-3;-2.903961182E-2;-9.827812958E0;9.827857595E0
7.137390400E1;3.562591553E-2;-3.502716064E-2;-9.805509338E0;9.805636618E0
7.138394600E1;2.080673218E-2;-3.951782227E-2;-9.790390778E0;9.790492641E0
7.139398700E1;3.323089600E-2;-2.514770508E-2;-9.796228638E0;9.796317279E0
7.140402800E1;5.149291992E-2;-3.906875610E-2;-9.834698639E0;9.834911042E0
7.141406900E1;4.939727783E-2;-2.589614868E-2;-9.802216187E0;9.802374859E0
7.142411100E1;4.640350342E-2;-3.532653809E-2;-9.793983307E0;9.794156945E0
7.143415200E1;5.119354248E-2;-1.916015625E-2;-9.816137238E0;9.816289429E0
7.144419300E1;4.281097412E-2;-8.382568359E-3;-9.856253815E0;9.856350354E0
7.145423400E1;3.802093506E-2;-5.089416504E-3;-9.885443115E0;9.885517542E0
7.146427600E1;2.814147949E-2;-2.395019531E-3;-9.829309845E0;9.829350421E0
7.147431700E1;3.532653809E-2;-1.002914429E-2;-9.824519806E0;9.824588437E0
7.148435800E1;5.987548828E-2;6.286926270E-3;-9.843380585E0;9.843564697E0
7.149439900E1;4.790039063E-2;1.451980591E-2;-9.836195526E0;9.836322875E0
7.150444000E1;3.487747192E-2;1.212478638E-2;-9.785301361E0;9.785371029E0
7.151448200E1;-2.395019531E-3;-2.110610962E-2;-9.805060272E0;9.805083281E0
7.152452300E1;-9.430389404E-3;-2.395019531E-2;-9.845775604E0;9.845809250E0
7.153456400E1;1.871109009E-2;-4.999603271E-2;-9.837243347E0;9.837388189E0
7.154460600E1;4.056564331E-2;-4.894821167E-2;-9.793983307E0;9.794189630E0
7.155464700E1;6.137237549E-2;-4.026626587E-2;-9.808203735E0;9.808478397E0
7.156468800E1;6.885681152E-2;-2.903961182E-2;-9.844278717E0;9.844562358E0
7.157472900E1;5.807922363E-2;-1.930984497E-2;-9.842931519E0;9.843121809E0
7.158477000E1;1.916015625E-2;-5.987548828E-3;-9.822723541E0;9.822744053E0
7.159481200E1;1.182540894E-2;1.212478638E-2;-9.814340973E0;9.814355587E0
7.160485300E1;3.562591553E-2;3.308120728E-2;-9.864486694E0;9.864606496E0
7.161489400E1;3.847000122E-2;4.206253052E-2;-9.851912842E0;9.852077742E0
7.162493500E1;2.709365845E-2;1.197509766E-2;-9.815688171E0;9.815732869E0
7.163497700E1;2.739303589E-2;2.260299683E-2;-9.773026886E0;9.773091414E0
7.164501800E1;3.562591553E-2;-1.481918335E-2;-9.782756653E0;9.782832746E0
7.165505900E1;2.200424194E-2;-2.754272461E-2;-9.815837860E0;9.815901165E0
7.166510000E1;6.586303711E-3;-2.395019531E-2;-9.820178833E0;9.820210247E0
7.167514200E1;1.990859985E-2;-4.760101318E-2;-9.808952179E0;9.809087881E0
7.168518300E1;1.107696533E-2;-5.224136353E-2;-9.820927277E0;9.821072469E0
7.169522400E1;3.113525391E-2;-4.355941772E-2;-9.843679962E0;9.843825579E0
7.170526500E1;6.975494385E-2;-2.948867798E-2;-9.814490662E0;9.814782844E0
7.171530700E1;5.298980713E-2;-2.080673218E-2;-9.753567352E0;9.753733487E0
7.172534800E1;2.125579834E-2;-6.286926270E-3;-9.780361633E0;9.780386752E0
7.173538900E1;3.457809448E-2;1.152603149E-2;-9.817933502E0;9.818001158E0
7.174543000E1;2.409988403E-2;1.092727661E-2;-9.815987549E0;9.816023216E0
7.175547200E1;1.272354126E-2;1.407073975E-2;-9.814939728E0;9.814958061E0
7.176551300E1;8.831634521E-3;3.143463135E-2;-9.828411713E0;9.828465950E0
7.177555400E1;4.490661621E-2;1.152603149E-2;-9.853110352E0;9.853219426E0
7.178559500E1;4.311035156E-2;-2.993774414E-3;-9.815538483E0;9.815633610E0
7.179563700E1;4.221221924E-2;-1.556762695E-2;-9.793085175E0;9.793188524E0
7.180567800E1;2.050735474E-2;-5.388793945E-3;-9.816586304E0;9.816609203E0
7.181571900E1;1.347198486E-2;-1.227447510E-2;-9.857151947E0;9.857168796E0
7.182576000E1;2.365081787E-2;7.933502197E-3;-9.814041595E0;9.814073300E0
7.183580200E1;3.532653809E-2;5.987548828E-3;-9.763446808E0;9.763512554E0
7.184584300E1;4.849914551E-2;6.586303711E-3;-9.774224396E0;9.774346939E0
7.185588400E1;4.236190796E-2;-1.945953369E-3;-9.794881439E0;9.794973238E0
7.186592500E1;2.424957275E-2;-7.035369873E-3;-9.791887665E0;9.791920219E0
7.187596700E1;1.945953369E-3;-3.008743286E-2;-9.795031128E0;9.795077531E0
7.188600800E1;5.089416504E-3;-2.664459229E-2;-9.807006226E0;9.807043741E0
7.189604913E1;1.362167358E-2;-4.086502075E-2;-9.838590546E0;9.838684842E0
7.190609012E1;2.469863892E-2;-5.209167480E-2;-9.829908600E0;9.830077652E0
7.191613213E1;3.038681030E-2;-4.805007935E-2;-9.820178833E0;9.820343399E0
7.192617312E1;4.805007935E-2;-5.164260864E-2;-9.782606964E0;9.782861278E0
7.193621413E1;6.706054688E-2;-2.020797729E-2;-9.798923035E0;9.799173339E0
7.194625513E1;4.819976807E-2;-1.167572021E-2;-9.808503113E0;9.808628490E0
7.195629612E1;4.146377563E-2;-4.191284180E-2;-9.786049805E0;9.786227399E0
7.196633813E1;6.256988525E-2;-1.916015625E-2;-9.796078949E0;9.796297509E0
7.197637912E1;5.882766724E-2;-5.239105225E-3;-9.808952179E0;9.809129981E0
7.198642013E1;2.754272461E-2;-1.002914429E-2;-9.832602997E0;9.832646687E0
7.199646113E1;-6.286926270E-3;-1.676513672E-2;-9.837393036E0;9.837409331E0
7.200650313E1;2.005828857E-2;-1.002914429E-2;-9.792037354E0;9.792063033E0
7.201654413E1;4.340972900E-2;-1.646575928E-2;-9.800419922E0;9.800529892E0
7.202658512E1;2.454895020E-2;-4.221221924E-2;-9.852361908E0;9.852482920E0
7.203662613E1;1.916015625E-2;-5.059478760E-2;-9.829908600E0;9.830057478E0
7.204666812E1;1.616638184E-2;-2.619552612E-2;-9.825417938E0;9.825466158E0
7.205670913E1;1.466949463E-2;-1.975891113E-2;-9.819879456E0;9.819910291E0
7.206675013E1;5.493576050E-2;-9.430389404E-3;-9.825567627E0;9.825725727E0
7.207679112E1;5.224136353E-2;1.347198486E-3;-9.815987549E0;9.816126656E0
7.208683312E1;3.397933960E-2;6.586303711E-3;-9.823771362E0;9.823832335E0
7.209687412E1;1.960922241E-2;6.735992432E-3;-9.798473969E0;9.798495905E0
7.210691513E1;9.280700684E-3;-1.796264648E-3;-9.830806732E0;9.830811277E0
7.211695613E1;3.547622681E-2;-6.735992432E-3;-9.833650818E0;9.833717117E0
7.212699813E1;5.388793945E-3;-2.200424194E-2;-9.792935486E0;9.792961690E0
7.213703912E1;1.466949463E-2;-2.305206299E-2;-9.816286926E0;9.816324954E0
7.214708012E1;3.113525391E-2;-2.888992310E-2;-9.846673737E0;9.846765342E0
7.215712113E1;5.837860107E-2;-3.607498169E-2;-9.810598755E0;9.810838771E0
7.216716313E1;4.326004028E-2;-1.257385254E-2;-9.788145447E0;9.788249119E0
7.217720413E1;3.742218018E-2;-1.182540894E-2;-9.781708832E0;9.781787563E0
7.218724512E1;5.777984619E-2;4.191284180E-3;-9.822873230E0;9.823044058E0
7.219728612E1;4.071533203E-2;3.293151855E-3;-9.844129028E0;9.844213778E0
7.220732812E1;8.232879639E-3;-1.287322998E-2;-9.783505096E0;9.783517030E0
7.221736913E1;1.152603149E-2;1.347198486E-3;-9.799222412E0;9.799229283E0
7.222741013E1;1.886077881E-2;6.286926270E-3;-9.813742218E0;9.813762356E0
7.223745112E1;3.233276367E-2;1.616638184E-2;-9.790540466E0;9.790607202E0
7.224749313E1;2.350112915E-2;-1.227447510E-2;-9.797725525E0;9.797761399E0
7.225753412E1;3.577560425E-2;1.197509766E-3;-9.836345215E0;9.836410347E0
7.226757513E1;3.367996216E-2;-1.586700439E-2;-9.847871246E0;9.847941622E0
7.227761613E1;2.499801636E-2;-3.278182983E-2;-9.812544708E0;9.812631309E0
7.228765712E1;5.463638306E-2;-2.365081787E-2;-9.791139221E0;9.791320225E0
7.229769913E1;6.152206421E-2;-4.026626587E-2;-9.777816925E0;9.778093380E0
7.230774012E1;5.972579956E-2;-3.532653809E-2;-9.792935486E0;9.793181330E0
